# Time-averaged data for fix flux
# TimeStep c_jVz c_jQzIon c_jQzNa c_jVzIon c_jVzAvg c_jVzAvg_spce
19350000 -1180.32 -6.06014 -6.06014 -6.06014 -4.93858 -4.95468
19360000 88.8653 9.09845 9.09845 9.09845 0.371821 0.336569
19370000 -330.886 -0.488887 -0.488887 -0.488887 -1.38446 -1.39408
19380000 790.402 -0.694078 -0.694078 -0.694078 3.30712 3.33796
19390000 -2362.07 -1.3052 -1.3052 -1.3052 -9.88315 -9.96104
19400000 1489.38 -6.96027 -6.96027 -6.96027 6.23171 6.31366
19410000 1712.98 3.63339 3.63339 3.63339 7.1673 7.21245
19420000 -1407.6 4.28727 4.28727 4.28727 -5.88953 -5.95732
19430000 -1371.09 -3.08365 -3.08365 -3.08365 -5.73679 -5.77219
19440000 1740.75 7.08094 7.08094 7.08094 7.28346 7.31505
19450000 -905.525 -8.71175 -8.71175 -8.71175 -3.78881 -3.78402
19460000 276.988 4.91561 4.91561 4.91561 1.15895 1.14799
19470000 -2983.85 -1.35587 -1.35587 -1.35587 -12.4847 -12.5844
19480000 -500.612 -24.5724 -24.5724 -24.5724 -2.09461 -2.00861
19490000 1667.76 23.0744 23.0744 23.0744 6.97808 6.9396
19500000 -1505.11 -19.914 -19.914 -19.914 -6.29755 -6.26667
19510000 6270.33 19.298 19.298 19.298 26.2357 26.3757
19520000 -3274.86 6.9984 6.9984 6.9984 -13.7023 -13.8475
19530000 980.27 -5.74091 -5.74091 -5.74091 4.10155 4.16039
19540000 -1723.91 -2.56481 -2.56481 -2.56481 -7.213 -7.26304
19550000 218.045 -1.34021 -1.34021 -1.34021 0.912323 0.925677
19560000 4272.85 2.73054 2.73054 2.73054 17.878 18.0174
19570000 -5286.9 -10.6235 -10.6235 -10.6235 -22.1209 -22.2628
19580000 -447.481 -6.11894 -6.11894 -6.11894 -1.87231 -1.86229
19590000 1759.1 10.329 10.329 10.329 7.36026 7.37879
19600000 1237.29 7.26374 7.26374 7.26374 5.17694 5.18998
19610000 2074.51 4.36448 4.36448 4.36448 8.67995 8.73478
19620000 -2704.32 -12.3529 -12.3529 -12.3529 -11.3151 -11.3585
19630000 -2558.49 -10.1441 -10.1441 -10.1441 -10.705 -10.7525
19640000 4277.07 19.0799 19.0799 19.0799 17.8957 17.9662
19650000 -4028.19 -23.6611 -23.6611 -23.6611 -16.8543 -16.8967
19660000 -1677.59 27.4599 27.4599 27.4599 -7.0192 -7.1943
19670000 1161.53 -23.2983 -23.2983 -23.2983 4.85997 4.99929
19680000 8556.97 24.5188 24.5188 24.5188 35.8032 36.0019
19690000 -7477.83 -22.9703 -22.9703 -22.9703 -31.288 -31.4551
19700000 740.851 19.4782 19.4782 19.4782 3.09979 3.04377
19710000 -1477.34 -18.2072 -18.2072 -18.2072 -6.18135 -6.15669
19720000 4741.94 12.4483 12.4483 12.4483 19.8408 19.9557
19730000 -162.738 0.498769 0.498769 0.498769 -0.680911 -0.688762
19740000 -120.522 5.33769 5.33769 5.33769 -0.504275 -0.531053
19750000 -4131.46 -8.20508 -8.20508 -8.20508 -17.2864 -17.3977
19760000 910.126 1.75236 1.75236 1.75236 3.80806 3.8328
19770000 1532.26 2.22848 2.22848 2.22848 6.41113 6.45583
19780000 1214.8 -2.36282 -2.36282 -2.36282 5.08285 5.13572
19790000 -67.5081 3.41628 3.41628 3.41628 -0.28246 -0.299259
19800000 395.869 0.778454 0.778454 0.778454 1.65635 1.66705
19810000 -383.454 -5.23477 -5.23477 -5.23477 -1.60441 -1.59586
19820000 -4847.26 -8.31434 -8.31434 -8.31434 -20.2814 -20.4175
19830000 4180.52 10.6183 10.6183 10.6183 17.4917 17.5945
19840000 -1902.02 -5.52306 -5.52306 -5.52306 -7.95824 -8.00209
19850000 -886.443 2.80859 2.80859 2.80859 -3.70897 -3.75212
19860000 918.788 6.75597 6.75597 6.75597 3.8443 3.84824
19870000 2589.77 -0.775217 -0.775217 -0.775217 10.8359 10.9306
19880000 -3781.46 -5.16486 -5.16486 -5.16486 -15.822 -15.9337
19890000 -1405.96 -22.6009 -22.6009 -22.6009 -5.88269 -5.83697
19900000 -2828.28 0.0751684 0.0751684 0.0751684 -11.8338 -11.934
19910000 6885.75 31.9337 31.9337 31.9337 28.8107 28.9191
19920000 2159.03 -3.95093 -3.95093 -3.95093 9.03359 9.1265
19930000 -1176.51 -0.137596 -0.137596 -0.137596 -4.92262 -4.96358
19940000 -164.046 -2.67292 -2.67292 -2.67292 -0.686386 -0.6809
19950000 1120.51 7.33947 7.33947 7.33947 4.68831 4.6969
19960000 -1665.83 -1.4211 -1.4211 -1.4211 -6.97 -7.02283
19970000 351.549 -2.8572 -2.8572 -2.8572 1.47092 1.49539
19980000 -6816.84 -33.831 -33.831 -33.831 -28.5223 -28.6203
19990000 -2731.83 -8.08458 -8.08458 -8.08458 -11.4303 -11.4926
20000000 7472.97 30.0748 30.0748 30.0748 31.2677 31.4046
